61ST FOOD MINISTRY|PO BOX 1502 CHICAGO HTS IL 60412-1502||True|2015|2015|0||0|0|0|0
HEALTHY LAND MINISTRIES|1639 CENTER AVE CHICAGO HTS IL 60411|Services to Promote the Independence of Specific Populations Human Services — Multipurpose and Other|False|2012|2011|0|394|125|519|0|0
UNITED STEELWORKERS 07773 LOCAL|11025 MAJOR AVE CHICAGO RIDGE IL 60415-2412||True|2015|2015|63095|67232|46901|951|0|0
UNION STREET GALLERY|1527 OTTO BLVD CHICAGO HTS IL 60411-3442|Art Museums Arts Culture and Humanities|True|2015|2015|129376|125902|112704|21250|103084|0
ISLAMIC CENTER OF CAROL STREAM|28W774 ARMY TRAIL RD WEST CHICAGO IL 60185-4600|Islamic Religion-Related Spiritual Development|False|2004|||||||
CORRAL FAMILY FOUNDATION|CHS ACQUISITION CORP CHICAGO HEIGHTS IL 60411-0000|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|74437|57283|73708|0|75436|0
FAT CAT RESCUE INC|2523 24TH PL NORTH CHICAGO IL 60064-3044|Animal Protection and Welfare Animal-Related|True|2015|2015|70219|69337|2159|0|31063|15000
CHICAGO MEDICAL SCHOOL ALUMNI ASSOCIATION|3333 GREEN BAY RD NORTH CHICAGO IL 60064-3037||False|2012|2012|17838|96087|123808|0|0|0
PRAIRIE STATE COLLEGE FOUNDATION|202 S HALSTED ST CHICAGO HTS IL 60411-8200||True|2015|2015|308639|342586|2397355|87528|161945|0
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS L0711 CHICAGO HEIGTHS|83 E JOE ORR RD CHICAGO HTS IL 60411-1223||True|2016|2015|56835|54191|91571|0|5416|0
SOUTH SUBURBAN HOME SCHOOL & GYM GROUP INC|125 KATHLEEN LN CHICAGO HTS IL 60411-1014|Specialized Education Institutions Educational Institutions and Related Activities|False|2012|2012|20957|21416|22318|0|2165|4090
WHEATON WEST HOCKEY CLUB INC|28W524 WYNN AVE WEST CHICAGO IL 60185-1402|Sports Training Facilities Agencies Recreation Sports Leisure Athletics|True|2016|2016|165143|153551|37324|0|2221|162922
WAYNE WINFIELD AREA YOUTH FAMILY SERVICES|27W031 NORTH AVE WEST CHICAGO IL 60185-5122|Family Services Human Services — Multipurpose and Other|True|2016|2016|193308|195062|62978|12432|136532|56759
ALEX LOPEZ- RAY OF LIGHT- FOUNDATION INC|155 COUNTRY CLUB RD CHICAGO HTS IL 60411-2602|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|False|2013|||||||
BALL FOUNDATION|622 TOWN RD WEST CHICAGO IL 60185-2614||True|2015|2014|695486|1420049|15271399|110477|0|0
ANIMAL WELFARE LEAGUE|10305 SOUTHWEST HWY CHICAGO RIDGE IL 60415-1470|Animal Protection and Welfare Animal-Related|True|2015|2015|6472345|6245193|15528367|763736|1083508|4865464
CHICAGO HEIGHTS COMMUNITY YOUTH COMMITTEE|1601 HANOVER ST CHICAGO HTS IL 60411|Children's Youth Services Human Services — Multipurpose and Other|False|2012|2012|22413|24138|-1525|0|22413|0
SOUTHWEST DISABILITIES SERVICES & SUPPORT NFP|286 E 16TH ST CHICAGO HTS IL 60411-3730|Services to Promote the Independence of Specific Populations Human Services — Multipurpose and Other|True|2015|2015|4522430|4101926|239855|534554|4522430|0
CROSSROADS COALITION INC|1423 CHICAGO RD CHICAGO HTS IL 60411-3400|Public Health Program (Includes General Health and Wellness Promotion Services) Health — General and Rehabilitative|False|2014|2014|49431|44918|3811|0|49431|0
ROSALIND FRANKLIN UNIVERSITY HEALTH SYSTEM|3333 GREEN BAY RD NORTH CHICAGO IL 60064-3037|Single Organization Support Health — General and Rehabilitative|True|2015|2015|4472241|5770368|364977|12481054|129207|4343034
SOUTH SUBURBAN ALANO CLUB|2029 HILLVIEW DR CHICAGO HTS IL 60411-3931|Alcohol Drug Abuse Treatment Only Mental Health Crisis Intervention|False|2010|||||||
DUE SEASON MINISTRIES INTERNATIONAL|364 W 17TH ST CHICAGO HTS IL 60411|Interfaith Issues Religion-Related Spiritual Development|True|2015|2014|270|750|6319|53735|270|0
JABEZ MINISTRIES INCORPORATED JMI|1645 WILSON AVE CHICAGO HTS IL 60411-3234|Youth Development Programs Other Youth Development|False|2011|||||||
PROFESSIONAL PHOTOGRAPHERS ASSOCIATION OF NORTHERN ILLINOIS|223 POST OAK CIR WEST CHICAGO IL 60185-5961|Promotion of Business Community Improvement Capacity Building|False|2014|2014|18515|18639|31359|130|0|10237
GLENBARD ALL BREED OBEDIENCE CLUB INC|412 LYMAN ST WEST CHICAGO IL 60185-2730||True|2016|2015|82328|97505|98336|0|0|79786
DEPARTMENT OF ILLINOIS LADIES AUXILIARY VFW INC 6791 LEON RICHARDT LADIES AUXILIARY|431 N NELTNOR BLVD WEST CHICAGO IL 60185-0000|Military Veterans' Organizations Public Society Benefit — Multipurpose and Other|True|2015|2015|39191|29541|96682|0|4366|0
AMERICAN LEGION|123 MAIN ST WEST CHICAGO IL 60185-2834||True|2015|2015|82460|56263|114291|1027|5077|0
BARNABAS & ASSOCIATES FOUNDATION|822 FARM DR WEST CHICAGO IL 60185-4948||False|2014|2014|119095|29435|502521|1|100000|0
WILDCAT BOOSTER CLUB|PO BOX 154 WEST CHICAGO IL 60186-0154|Fund Raising and/or Fund Distribution Educational Institutions and Related Activities|True|2016|2016|35084|35074|19175|0|1060|0
ARMS REACHING MANY IN SOCIETY INC|10830 OAK AVE CHICAGO RIDGE IL 60415-2127|Family Services Human Services — Multipurpose and Other|False|2014|2014|9445|9610|7645|0|9445|0
DAISYS RESOURCE DEVELOPMENTAL CENTER|1932 SHERMAN AVE NORTH CHICAGO IL 60064-2318||False|2014|2014|270126|361426|263909|830939|36738|229250
BAKERY CONFECTIONERY TOBACCO WORKERS AND GRAIN MILLERS INTL UNI 316G|PO BOX 296 WEST CHICAGO IL 60186-0296||True|2015|2015|140020|217090|142586|0|0|0
LITTLE LEAGUE BASEBALL INC 1130810 CHICAGO RIDGE LL|PO BOX 222 CHICAGO RIDGE IL 60415|Baseball Softball Recreation Sports Leisure Athletics|False|2014|2013|49410|48156|8606|0|3100|24077
INTERNATIONAL WORKSHOP ON RESISTANCE TO THYROID HORMONE|UNIV OF CHICAGO 5841 S MARYLAND AVE MC CHICAGO IL 60637-0000|Nerve Muscle Bone Research Medical Research|False|2012|2012|78333|67529|13902|3098|78318|0
SOUTH SUBURBAN HUMANE SOCIETY|1103 W END AVE CHICAGO HTS IL 60411-2744|Animal Protection and Welfare Animal-Related|True|2015|2015|1629206|1578447|529633|156868|716697|387057
SOUTHLAND HEALTH CARE FORUM INC|30 E 15TH ST STE 405 CHICAGO HTS IL 60411-3459|Employment Procurement Assistance Job Training Employment Job-Related|True|2015|2015|118409|1297718|624307|79548|116715|0
EARLY CHILDHOOD PRE-SCHOOL|900 THOMAS ST CHICAGO HTS IL 60411-1976|Kindergarten Preschool Nursery School Early Admissions Educational Institutions and Related Activities|True|2015|2015|126747|127282|21609|0|6095|118646
CARELINK FOUNDATION INC|946 N NELTOR WEST CHICAGO IL 60185-5959|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|False|2009|||||||
RAZIA ASHRAF FOUNDATION|1195 MARCELLA LN WEST CHICAGO IL 60185|Private Operating Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|1|3975|101|0|0|0
COMMUNITY HIGH SCHOOL DISTRICT 94 EDUCATIONAL FOUNDATION INC|157 W WASHINGTON ST WEST CHICAGO IL 60185-2802|Single Organization Support Educational Institutions and Related Activities|False|2013|2013|5781|3442|33331|0|4184|0
ABBVIE PATIENT ASSISTANCE FOUNDATION|ZZ22 AP 34-1 1 N WAUKEGAN RD NORTH CHICAGO IL 60064-0000|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014|857122356|857499567|52915068|420666|857122356|0
FRIENDS OF OLDER WORKERS|10430 RIDGELAND AVE APT 5 CHICAGO RIDGE IL 60415-1549|Seniors' Rights Civil Rights Social Action Advocacy|True|2016|2016|0||1|0|0|0
MILLENNIUM GARDENS INC MILLENNIUM GARDENS|116 N NORMANDY DR CHICAGO HTS IL 60411-1123|Developmentally Disabled Centers Services Human Services — Multipurpose and Other|True|2015|2015|1152639|1111130|898092|22436|1152639|0
ST JAMES HOSPITAL MEDICAL STAFF FUND|1423 CHICAGO RD CHICAGO HTS IL 60411-3400||True|2015|2015|112732|134740|100905|0|0|34250
MEXICAN CULTURAL CENTER|1213 JOLIET ST WEST CHICAGO IL 60185-3700|Alliance/Advocacy Organizations Educational Institutions and Related Activities|True|2015|||||||
HOPE FAIR HOUSING CENTER|245 W ROOSEVELT RD BLDG 15107 WEST CHICAGO IL 60185-3739|Housing Search Assistance Housing Shelter|True|2016|2015|885962|1063674|1021742|46347|692803|179791
ABBVIE FOUNDATION|1 N WAUKEGAN RD NORTH CHICAGO IL 60064-1802|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|41718394|18026557|71271163|6005631|40313389|174
BROTHERS KEEPERS COMMUNITY RESOURCE CENTER|283 EAST 14 STREET CHICAGO HEIGHTS IL 60411-2837|Rehabilitation Services for Offenders Crime Legal-Related|False|2011|2011|0||1|0|0|0
INTERNATIONAL ORGANIZATION OF GOOD TEMPLARS CENTRAL STATES 11 NORRONA|3N251 LAKEWOOD DR WEST CHICAGO IL 60185-5938||True|2016|2015|152|356|3695|0|0|0
AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES 2107 AFGE VA LOCAL|3001 GREEN BAY ROAD BLDG 7 NO 104 NORTH CHICAGO IL 60064-3048||True|2016|2016|165811|148462|167130|0|0|0
NATIONAL EXCHANGE CLUB 2893 NORTH CHICAGO IL|PO BOX 2 NORTH CHICAGO IL 60064-0002||False|2009|||||||
SAUK VILLAGE CITIZENS EMPOWERMENT ORGANIZATION|PO BOX 1894 CHICAGO HTS IL 60412|Community Neighborhood Development Improvement (General) Community Improvement Capacity Building|False|2011|2011|1893|315|1211|315|0|0
SOUTH SUBURBAN AREA PROJECT|1400 CHICAGO RD CHICAGO HTS IL 60411-3478|Delinquency Prevention Crime Legal-Related|True|2016|2015|147766|143705|63488|11851|129425|0
KEVIN A GIBSON JR FOUNDATION FOR MENTAL HEALTH AWARENESS LIVE LUV LIFE|PO BOX 2115 CHICAGO HTS IL 60412-8915|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2015|0||1|0|0|0
ITEE GLOBAL|985 ASTER LN WEST CHICAGO IL 60185-1749|Education N.E.C.|True|2015|2015|253405|232381|37565|5|253405|0
FRATERNAL ORDER OF POLICE 85 WEST CHICAGO LODGE|325 SPENCER ST WEST CHICAGO IL 60185-3154||True|2015|2015|6249|8303|2649|0|913|0
IMPROVED BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE WORLD 1252 ROBERT S ABBOTT LODGE|114 E 16TH ST CHICAGO HTS IL 60411-3552||True|2016|2015|39853|63579|353933|0|0|0
ILLINOIS WATER ENVIRONMENT ASSOCIATION|PO BOX 337 W CHICAGO IL 60186-0337|Management & Technical Assistance Environmental Quality Protection and Beautification|True|2016|2015|173618|197455|252685|0|2069|157217
ELEVATOR CONSTRUCTORS LOCAL 2 ORGANIZATION FOR DIABETES RESEARCH|5860 111TH ST CHICAGO RIDGE IL 60415-2274|Fund Raising and/or Fund Distribution Medical Research|True|2015|2015|34263|31506|47848|0|83125|0
NEW STAR INC|1005 W END AVE CHICAGO HTS IL 60411-2742|Vocational Rehabilitation Employment Job-Related|True|2015|2015|6264820|6465438|3896518|1074466|708959|5515700
UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA 62 LOCAL|821 CHICAGO RD CHICAGO HTS IL 60411-2139||True|2015|2015|209372|198426|326331|6987|0|203140
AMERICAN ASSOCIATION OF SINGLE PARENTS|PO BOX 226 CHICAGO HTS IL 60412-0226|Single Parent Agencies Services Human Services — Multipurpose and Other|False|2012|2012|36704|36570|134|0|0|36704
RESPOND NOW INC|PO BOX 215 CHICAGO HTS IL 60412-0215|Emergency Assistance (Food Clothing Cash) Human Services — Multipurpose and Other|True|2015|2015|1157274|1111106|236522|21963|1157233|0
ILLINOIS MATHEMATICS ASSOC OF COMM COLLEGES|202 S HALSTED ST CHICAGO HTS IL 60411-8200|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2015|46402|41837|62242|0|1596|0
SOUTHSTAR HOUSING INC|1005 W END AVE CHICAGO HTS IL 60411-2742|Housing Shelter N.E.C.|True|2015|2015|28824|48259|560011|59503|12804|15996
ROSALIND FRANKLIN UNIVERSITY OF MEDICINE & SCIENCE|3333 GREEN BAY RD NORTH CHICAGO IL 60064-3037||True|2016|2014|108498726|102306766|240705035|130924592|18148911|84352218
AFRICAN AMERICAN IMAGES TALENT|PO BOX 1799 CHICAGO HTS IL 60412-1799||False|2012|2012|29165|31196|0|460|5000|24165
GLASS MOLDERS POTTERY PLASTICS & ALLIED WORKERS 70 LOCAL|1413 E 16TH SY CHICAGO HTS IL 60411-0000||True|2015|2015|32791|31641|46257|0|0|0
NORTH CHICAGO CHAMBER OF COMMERCE INC|PO BOX 554 NORTH CHICAGO IL 60064-0554||True|2016|2016|36933|29217|36052|0|0|0
PASSION OUTREACH INC|PO BOX 207 NORTH CHICAGO IL 60064-0207|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2016|2016|62379|65322|219693|7000|41704|0
RAW TALENT PERFORMING ARTS|169 W RAYE DR CHICAGO HTS IL 60411-1089|Arts Education Arts Culture and Humanities|True|2015|||||||
ALUMNI ASSOCIATION OF DR WILLIAM M SCHOOL COLLEGE OF PODIATRIC MED|3333 GREEN BAY RD NORTH CHICAGO IL 60064-3037||False|2008|||||||
FIRST UNION COMMUNITY OUTREACH GROUP OF FORD HEIGHTS IL|PO BOX 693 CHICAGO HTS IL 60412-0693|Human Services - Multipurpose and Other N.E.C.|False|2014|2014|10|10|1042|0|10|0
SOCIETY OF ST VINCENT DE PAUL OF THE JOLIET DIOCESAN COUNCIL INC|213 MAIN ST WEST CHICAGO IL 60185-2836||True|2016|2015|3412814|3494906|1860495|1051664|41628|0
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES 191|6516 102ND PL CHICAGO RIDGE IL 60415-1304||True|2015|2015|99051|120300|61957|0|0|0
CENTER FOR RURAL PSYCHOLOGY HEARTLAND COUNSELING|17 HIGH LAKE AVE WEST CHICAGO IL 60185-2425|Community Mental Health Center Mental Health Crisis Intervention|False|2012|2012|-11379|47940|18196|93647|14469|27190
4 PAWS 4 U 4 EVER|29W150 ROOSEVELT RD WEST CHICAGO IL 60185-3937|Animal Protection and Welfare Animal-Related|True|2015|2015|108870|99273|26638|0|23435|85435
POLISH AMERICAN CLUB OF CHICAGO HEIGHTS ILLINOIS|1317 S HALSTED ST CHICAGO HTS IL 60411-2727||False|2013|2013|77814|92901|105844|2362|0|0
GLEN ARBOR COMMUNITY CHURCH|204 CHURCH ST WEST CHICAGO IL 60185-2706|Christian Religion-Related Spiritual Development|False|2008|||||||
REBUILDING HAITI NOW|2314 ALAMANCE DR WEST CHICAGO IL 60185-6447|Disaster Preparedness and Relief Services Public Safety Disaster Preparedness and Relief|True|2015|2015|21144|12744|38042|0|21141|0
PAWS CRITTER CROSSING|20227 STONEY ISLAND AVE CHICAGO HTS IL 60411-8656|Animal Protection and Welfare Animal-Related|True|2015|2015|17653|18962|5090|1736|8978|0
UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA 272 BCJ|821 CHICAGO RD CHICAGO HTS IL 60411-2139||True|2015|2015|289195|264811|480111|0|0|277363
SOUTH SUBURBAN MAJOR & CRIMES TASK FORCE|10655 OAK AVE CHICAGO RIDGE IL 60415-1929|Law Enforcement Agencies (Police Departments) Crime Legal-Related|True|2015|2015|121708|113453|201434|0|48564|0
I-PLUS|3001 GREEN BAY RD BLDG 9 ROOM 100 NORTH CHICAGO IL 60064-3048|Community Improvement Capacity Building N.E.C.|True|2016|2015|204345|209931|61930|19648|171716|32629
INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS 2 ECI|5860 111TH ST CHICAGO RIDGE IL 60415-2274||True|2015|2015|3291614|2947434|9081982|995|0|3066921
LABORERS INTERNATIONAL UNION OF NORTH AMERICA 5 LOCAL UNION|134 N HALSTED ST CHICAGO HTS IL 60411-1250||True|2015|2015|1455267|1286792|1683538|21683|100000|1277018
INTERNATIONAL BROTHERHOOD OF TEAMSTERS 673|1050 W ROOSEVELT RD WEST CHICAGO IL 60185-4801||True|2015|2015|1643442|1450585|1228876|0|0|1606901
PARENT-TEACHER ORGANIZATION OF NORTON CREEK ELEMENTARY SCHOOL|2033 SMITH RD WEST CHICAGO IL 60185-1039|Educational Services and Schools - Other Educational Institutions and Related Activities|True|2015|2012|40123|26246|31749|0|15016|0
WEGNER SCHOOL PARENT TEACHERORGANIZATION|1180 MARCELLA LN WEST CHICAGO IL 60185-5050|Parent/Teacher Group Educational Institutions and Related Activities|False|2014|2013|6169|7342|10573|1871|150|0
WEST CHICAGO LIONS CORPORATION|841 E LAWRENCE AVE WEST CHICAGO IL 60185-2980|Public Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2016|14377|17083|26945|0|571|0
YBLC INC YOUTH BUILD LAKE COUNTY|1812 MORROW AVE NORTH CHICAGO IL 60064-3210|Vocational Rehabilitation Employment Job-Related|True|2016|2015|1527351|1662961|1212161|339518|1460286|42875
WEST CHICAGO HISTORICAL SOCIETY|PO BOX 246 WEST CHICAGO IL 60186-0246||False|2014|2014|4223|13264|84333|0|326|0
SELF-SUFFICIENCY DEVELOPMENTCORPORATION|1440 JACKSON ST NORTH CHICAGO IL 60064|Public Housing Facilities Housing Shelter|False|2014|2013|113557|117435|823014|989257|0|113551
RISCH-DIECKMANN FAMILY FOUNDATION|520 INGALTON AVE WEST CHICAGO IL 60185-2144|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|53341|88188|856277|0|0|28289
UNITED STEELWORKERS 7-00765 LOCAL|PO BOX 130 CHICAGO HTS IL 60412-0130||True|2016|2014|60291|49988|97595|0|0|0
ST JAMES COMMUNITY FOUNDATION INC|1423 CHICAGO RD CHICAGO HTS IL 60411|Community Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014|0||1|0|0|0
IPAE FAITH AND COMMUNITY ACTION NETWORK INC|283 EAST 14TH STREET CHICAGO HEIGHTS IL 60411-2837|Professional Societies Associations Religion-Related Spiritual Development|False|2009|||||||
ILLINOIS CONGRESS OF PARENTS TEACHERS NORWOOD PARK PTA|5900 N NINA AVE CHICAGO IL 60631-2408||False|2008|||||||
ILLINOIS CONGRESS OF PARENTS TEACHERS BLAINE PTA|1420 W GRACE ST CHICAGO IL 60613-2802||False|2008|||||||
INTERNATIONAL BROTHERHOOD OF TEAMSTERS 734 TEAMSTERS LOCAL UNION|6643 N NORTHWEST HWY CHICAGO IL 60631-1300||True|2015|2015|947317|923589|528777|477|0|943609
I C SU VOLUNTAD MINISTIES INC|2228 N LEAMINGTON AVE CHICAGO IL 60639-3108|Protestant Religion-Related Spiritual Development|False|2005|||||||
INTERNATIONAL SPECIAL EVENTS SOCIETY NEW YORK METRO CHAPTER|330 N WABASH AVE CHICAGO IL 60611-3586||True|2016|2015|39587|41105|12070|-15|0|28981
ILLINOIS SCIENCE AND ENERGY INNOVATION FUND|18 S MICHIGAN AVE 12TH FLOOR CHICAGO IL 60603-3200|Energy Resources Conservation and Development Environmental Quality Protection and Beautification|True|2015|2015|181000|184690|200607|203395|181000|0
IFCJ FOUNDATION|30 NORTH LASALLE STREET NO 4300 CHICAGO IL 60602-0000|Single Organization Support Religion-Related Spiritual Development|True|2015|2015|127|500|125915|15|0|0
ILLINOIS DIABETES CAUCUS FOUNDATION NFP|215 W ILLINOIS ST STE 1C CHICAGO IL 60654-7163|Fund Raising and/or Fund Distribution Health — General and Rehabilitative|True|2015|2015|30901|5229|34244|0|0|30901
INSTITUTE FOR REPRESENTATIVE GOVT INC|207 E OHIO STE 172 CHICAGO IL 60611-3238|International Exchanges N.E.C. International Foreign Affairs and National Security|True|2015|2015|434386|470408|49487|78813|428385|6000
ILLINOIS CONGRESS OF PARENTS TEACHERS ROGERS PTA|7345 N WASHTENAW CHICAGO IL 60645-1429||False|2009|||||||
ILLINOIS ORGANIZATION OF NURSE LEADERS|303 W MADISON ST CHICAGO IL 60606-3309|Nursing Services (General) Health — General and Rehabilitative|True|2015|2015|335733|335631|259453|34627|30191|284302
INSTITUTO CERVANTES OF CHICAGO INC|31 W OHIO ST CHICAGO IL 60654-7701|Cultural Ethnic Awareness Arts Culture and Humanities|True|2015|2015|2289206|2408479|1822599|2146696|1469197|810986
INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE M 2 LOCAL|216 S JEFFERSON ST STE 400 CHICAGO IL 60661-5699||True|2015|2015|2599798|2349489|7820597|1890|0|2437940
ILLINOIS ARTS ALLIANCE ARTS ALLIANCE ILLINOIS|70 E LAKE ST STE 420 CHICAGO IL 60601-7689||True|2016|2015|957541|829003|470665|23504|808723|0
INTERNATIONAL MEDICAL FOUNDATION|1822 N HONORE ST CHICAGO IL 60622|International Development Relief Services (Q39) International Foreign Affairs and National Security|False|2013|2011|42419|38524|1|1|0|998
INSTITUTE OF ISLAMIC INFORMATION AND EDUCATION|4390 N ELSTON AVE CHICAGO IL 60641-2146|Islamic Religion-Related Spiritual Development|True|2015|2015|178402|142189|74912|27282|178402|0
INTERFAITH ORGANIZING PROJECT OF GREATER CHICAGO|1617 W WASHINGTON BLVD CHICAGO IL 60612-2612|Interfaith Issues Religion-Related Spiritual Development|False|2012|2012|27022|46582|306523|350159|0|27022
IMPACT FAMILY CENTER|11300 S HALSTED ST STE A CHICAGO IL 60628-4757|Family Services Human Services — Multipurpose and Other|True|2015|2015|166076|168269|1742|0|116076|50000
ILLINOIS CONGRESS OF PARENTS TEACHERS MCDADE CLASSICAL PTA|8801 S INDIANA AVE CHICAGO IL 60619-6692||False|2008|||||||
INTERNATIONAL ASSOCIATION OFBIBLIOPHILES INC|TK BROOKER 21 S CLARK ST NO 3990 CHICAGO IL 60603-0000|Philanthropy Voluntarism and Grantmaking Foundations N.E.C.|True|2015|2015|18153|21126|71615|0|0|0
ILLINOIS CHILD CARE BUREAU|5440 N CUMBERLAND AVE STE 155 CHICAGO IL 60656-4708|Human Services - Multipurpose and Other N.E.C.|True|2016|2015|6357275|6350103|602224|563325|6357275|0
INTL UN OF OPERATING ENGRS LOCAL 399 HEALTH REIMBURSEMENT ACCOUNT|2260 S GROVE ST CHICAGO IL 60616-1823|Voluntary Employees Beneficiary Associations (Non-Government) Mutual/Membership Benefit Organizations Other|True|2015|2015|70000||70000|0|0|70000
