name|address|desc|active|latest|info_year|revenue|expense|assets|liabilites|cont_rev|other_rev|coordinates
COLUMBIA TERMINALS CO CHARITABLE TRUST|135 S LASALLE ST IL4-135-14-19 CHICAGO IL 60603-0000||True|2015|2014.0|9484.0|20664.0|365234.0|1.0|0.0|0.0|[37.8687886, -122.2592009]
COVENANT HOME OF CHICAGO COVENANT HOME|2720 W FOSTER AVE CHICAGO IL 60625-3510|Nursing Convalescent Facilities Health — General and Rehabilitative|True|2016|2016.0|2654492.0|2555276.0|9306740.0|4835290.0|137820.0|2356719.0|[41.9759141906394, -87.6969567011867]
COMMON PANTRY|3744 N DAMEN AVE CHICAGO IL 60618-4934||True|2015|2015.0|687984.0|672586.0|278112.0|0.0|668694.0|0.0|[41.9489892530569, -87.6787241301708]
CHOOSE CHICAGO FOUNDATION|301 EAST CERMAK ROAD CHICAGO IL 60616-1578|Community Improvement Capacity Building N.E.C.|True|2015|2015.0|770086.0|666114.0|127601.0|51200.0|773416.0|0.0|[41.852902, -87.620499]
COUNCIL ON TALL BUILDINGS AND URBAN HABITAT|104 S MICHIGAN AVENUE NO 620 CHICAGO IL 60603-5902|Education N.E.C.|True|2015|2015.0|4870161.0|3234069.0|5827035.0|657193.0|3380475.0|1456797.0|[41.8806015, -87.6249618088105]
CHRISTINE HOLLY EMERY TRUST|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|10869.0|6776.0|102441.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CITIZEN ACTION-ILLINOIS CHAPTER ILLINOIS CHAPTER|27 E MONROE ST STE 1100 CHICAGO IL 60603-5698|Alliance/Advocacy Organizations Civil Rights Social Action Advocacy|True|2015|2015.0|651392.0|717891.0|59587.0|78581.0|503475.0|0.0|[41.88061865, -87.6265083758049]
COUNCIL OF RESIDENTIAL SPECIALISTS|430 N MICHIGAN AVE 3RD FLOOR CHICAGO IL 60611-4011|Promotion of Business Community Improvement Capacity Building|True|2015|2015.0|8798740.0|7418676.0|17976421.0|4758562.0|1293822.0|6611399.0|[41.890382, -87.6247050510543]
COUNCIL OF GREAT LAKES GOVERNORS INC|20 N WACKER DR STE 2700 CHICAGO IL 60606-3101|Alliance/Advocacy Organizations Environmental Quality Protection and Beautification|True|2016|2016.0|2868484.0|2797887.0|2498462.0|962075.0|1949689.0|909427.0|[37.8687886, -122.2592009]
COMMITTEE OF 200|980 N MICHIGAN AVE STE 1575 CHICAGO IL 60611-7540||True|2015|2015.0|2474662.0|2394299.0|3086389.0|889671.0|0.0|1687285.0|[41.90039405, -87.6245742599176]
CLARK AND HINMAN FOUNDATION|808 W GEORGE ST APT 2 CHICAGO IL 60657-5129|Single Organization Support Educational Institutions and Related Activities|True|2016|2015.0|1885.0|1000.0|1888.0|0.0|1885.0|0.0|[41.9347027, -87.6495848825068]
CURE IT ON THE COURT FOUNDATION|2724 N DAYTON ST APT C CHICAGO IL 60614-1865|Fund Raising and/or Fund Distribution Medical Research|True|2015|2015.0|11621.0|12901.0|2904.0|0.0|7638.0|0.0|[41.93164085, -87.650558205659]
CORNER PARTNERS INC|222 SOUTH RIVERSIDE PLAZA 26TH FL CHICAGO IL 60606-5808|Real Estate Organizations Community Improvement Capacity Building|True|2015|2015.0|2922829.0|4293506.0|27924622.0|23277388.0|0.0|2928409.0|[41.87870145, -87.6389370491127]
CLAYTON A STRUVE FAMILY FOUNDATION STRUVE CLAYTON TTEE|C/O OC PSHP 135 S LASALLE 3250 CHICAGO IL 60603-0000|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|56232.0|241265.0|1077785.0|1.0|0.0|3.0|[37.8687886, -122.2592009]
CHRISTMAS IN THE WARDS|1030 E 87TH ST CHICAGO IL 60619-6314|Gift Distribution Human Services — Multipurpose and Other|True|2015|2014.0|78750.0|83988.0|12540.0|0.0|78750.0|0.0|[41.7367986990182, -87.5999909112494]
DANA CORMAN FOUNDATION|1629 S PRAIRIE AVE UNIT 1611 CHICAGO IL 60616-5062|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2015.0|33450.0|90060.0|808753.0|405.0|0.0|4.0|[41.85948775, -87.6204430993471]
COMMUNITAS CHARITABLE TRUST C-O HAROLD M BARON|5555 N SHERIDAN RD CHICAGO IL 60640-1601||True|2015|2014.0|41181.0|144122.0|1554954.0|0.0|0.0|0.0|[41.9829105784111, -87.6550552233743]
CURE IT FOUNDATION INC|88 W SCHILLER ST APT 1505 CHICAGO IL 60610-4907|Patient Services - Entertainment Recreation Health — General and Rehabilitative|True|2015|2015.0|187472.0|200600.0|124195.0|0.0|86035.0|0.0|[41.90808765, -87.6311663941496]
CLIFTON & BETSY ROBINSON TR FBO CCC WACO 02-02144|PO BOX 803878 CHICAGO IL 60680-3878|Single Organization Support Religion-Related Spiritual Development|False|2014|2014.0|59966.0|41210.0|1393209.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CPA ENDOWMENT FUND OF ILLINOIS|550 W JACKSON BLVD STE 900 CHICAGO IL 60661-5742|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2016.0|343039.0|280510.0|3883880.0|11877.0|247750.0|0.0|[41.8783477, -87.6415243196388]
COMMISSION ON ACCREDITATION FOR HEALTH INFORMATICS AND INFO MGT ED CAHIIM|233 N MICHIGAN AVENUE 21ST FLOOR CHICAGO IL 60601-5813|Professional Societies Associations Educational Institutions and Related Activities|True|2015|2015.0|1638922.0|1069776.0|1965750.0|624628.0|375000.0|1244200.0|[41.8870165, -87.6230426]
CLAIR HOUSE NFP INC|1350 S HARDING AVENUE CHICAGO IL 60623-1341|Public Housing Facilities Housing Shelter|True|2016|2016.0|1099035.0|1190915.0|5649622.0|6217813.0|0.0|1093712.0|[41.8628196, -87.7240911105619]
CITY OF HOPE 30 SAVE A LIFE LEAGUE|20 N WACKER DR STE 750 CHICAGO IL 60606-2811||False|2005||||||||[37.8687886, -122.2592009]
CROSSROADS FUND|3411 W DIVERSEY AVE STE 20 CHICAGO IL 60647-1281||False|2014|2014.0|1806560.0|1183484.0|2540715.0|0.0|1526141.0|0.0|[37.8687886, -122.2592009]
COMMUNITY ARCHITEXTS ASSOCIATION|5322 N SPAULDING AVE CHICAGO IL 60625-4722|Housing Support Services -- Other Housing Shelter|False|2009||||||||[37.8687886, -122.2592009]
CHRIST THE KING SCHOOL FOUNDATION|PO BOX 437749 CHICAGO IL 60643-7749|Unknown / Unclassified|True|2016|2016.0|94002.0|106366.0|1333019.0|2621.0|19268.0|0.0|[37.8687886, -122.2592009]
CPA THEATRICALS INC|3200 N LAKE SHORE DR APT 707 CHICAGO IL 60657-3947|Theater Arts Culture and Humanities|False|2004||||||||[37.8687886, -122.2592009]
COMMUNITY FILM WORKSHOP OF CHICAGO|6200 S DREXEL AVE RM 201 CHICAGO IL 60637-2630|Visual Arts Organizations (A41Z) Arts Culture and Humanities|True|2016|2015.0|70697.0|71323.0|57898.0|29791.0|39296.0|31401.0|[41.78174455, -87.6048736737621]
CUSTOM TAILORS & DESIGNERS ASSOC OF|714 S DEARBORN ST FL 7 CHICAGO IL 60605-1816||True|2015|2015.0|220705.0|166967.0|181219.0|0.0|3034.0|202367.0|[41.87301245, -87.6294133953573]
COMMONWEALTH EDISON MUTUAL BENEFIT ASSOC|10 SOUTH DEARBORN 51ST FLOOR CHICAGO IL 60603-2300||True|2015|2015.0|10835625.0|9844109.0|1728679.0|5398686.0|0.0|10832706.0|[37.8687886, -122.2592009]
CHRIS GERMAN MEMORIAL FUND TAI 0400178600|10 S DEARBORN CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|107942.0|80528.0|1201711.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
DANA & ANNE LOW FOUNDATION|10 S DEARBORN CHICAGO IL 60603|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2013|2012.0|1026.0|27207.0|21233.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CITY-WIDE TAX ASSISTANCE PROGRAM|233 S WACKER DR STE 4620 CHICAGO IL 60606-6375|Education N.E.C.|True|2016|2016.0|1351832.0|1105075.0|1878993.0|24576.0|1290817.0|0.0|[41.8788763, -87.6360017895095]
CHRISTIAN S T E M SCHOLARS ACADEMY NFP|9406 S PERRY AVE CHICAGO IL 60620-1423|Education N.E.C.|True|2015|2015.0|0.0||1184.0|0.0|0.0|0.0|[41.72322245, -87.6266596257814]
CUTTING EDGE FOUNDATION|401 NORTH WABASH AVE CHICAGO IL 60611-3583|Health Support Services Health — General and Rehabilitative|True|2015|2015.0|160616.0|47833.0|130186.0|0.0|160585.0|0.0|[41.88890145, -87.6264253897545]
CSP FAMILY FOUNDATION|10 S DEARBORN CHICAGO IL 60603-2300|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2014.0|1058233.0|134818.0|3165951.0|0.0|979954.0|0.0|[37.8687886, -122.2592009]
COMMUNITY CARE OUTREACH|1819 W 87TH ST CHICAGO IL 60620-4719|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|False|2014|2014.0|67166.0|67166.0|1.0|0.0|67166.0|0.0|[37.8687886, -122.2592009]
COUNCIL FOR ADULT AND EXPERIENTAL LEARNING|55 E MONROE CHICAGO IL 60603-5713|Adult Continuing Education Educational Institutions and Related Activities|True|2016|2016.0|8557622.0|11416361.0|13439403.0|2980367.0|2436960.0|5698663.0|[37.8687886, -122.2592009]
COMMUNITY CARE ALLIANCE OF ILLINOIS NFP|322 S GREEN ST STE 400 CHICAGO IL 60607-3544|Health - General and Rehabilitative N.E.C.|True|2015|2015.0|19678345.0|19568740.0|8975932.0|7247053.0|0.0|19672992.0|[41.8769984, -87.648713241881]
COLONEL IL JAMES N PRITZKER LIBRARY FOR THE CITIZEN SOLIDER|104 S MICHIGAN AVE STE 500 CHICAGO IL 60603-5958|Historical Societies Related Historical Activities Arts Culture and Humanities|True|2015|2014.0|2619341.0|4462179.0|12991377.0|1.0|1561928.0|555.0|[41.8806015, -87.6249618088105]
COUNCIL FOR JEWISH ELDERLY ENDOWMENT FOUNDATION|30 SOUTH WELLS STREET NO 4049 CHICAGO IL 60606-5054|Single Organization Support Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015.0|2150285.0|3526484.0|21572472.0|0.0|1067410.0|0.0|[41.881119384239, -87.6339161435425]
D C EVEREST FOUNDATION|111 W MONROE ST TAX DIV 10C CHICAGO IL 60603-0000||True|2016|2014.0|7244.0|7773.0|87797.0|0.0|0.0|0.0|[41.88035315, -87.6311364647904]
CICERO MILO BAILEY TR UW 4 PERCENT ITR R60743003|10 S DEARBORN ST 21 FL CHICAGO IL 60603-2300||True|2016|2014.0|505612.0|426330.0|7680290.0|0.0|0.0|0.0|[41.8816079, -87.6301218]
COMMUNITY FOUNDATION OF WILL COUNTY|225 N MICHIGAN AVE STE 2200 CHICAGO IL 60601-7672|Single Organization Support Community Improvement Capacity Building|True|2015|2015.0|988926.0|389872.0|2948347.0|57802.0|832912.0|0.0|[41.8859132, -87.6238104]
CITY COLLEGES OF CHICAGO FOUNDATION|226 W JACKSON BLVD CHICAGO IL 60606-6959||True|2016|2015.0|746855.0|1586105.0|8256722.0|263113.0|442129.0|0.0|[41.87842565, -87.6348745497723]
COALITION FOR UNITED COMM ACTION- OPERATIONS RCRTMNT & TRNG COMM INC|2925 S WABASH AVE STE 102 CHICAGO IL 60616-3583||True|2016|2015.0|528138.0|613920.0|95498.0|51364.0|528109.0|0.0|[41.8414183, -87.6247463901189]
DAIYUZENJI NFP|1514 W ESTES AVE CHICAGO IL 60626-2618|Buddhist Religion-Related Spiritual Development|False|2012|2012.0|34768.0|41064.0|17305.0|0.0|21918.0|0.0|[37.8687886, -122.2592009]
COLLABORATIVE ARTS INSTITUTE OF CHICAGO|7409 N GREENVIEW AVE 2E CHICAGO IL 60626-1918|Performing Arts Organizations Arts Culture and Humanities|True|2015|2015.0|77932.0|78619.0|6393.0|0.0|49709.0|27203.0|[42.01638, -87.6679436764669]
CHRIST EMBASSY CHICAGO|2140 W VAN BUREN CHICAGO IL 60612-4820|Christian Religion-Related Spiritual Development|False|2006||||||||[37.8687886, -122.2592009]
CIRCLE OF SERVICE FOUNDATION|30 S WACKER DR STE 2500 CHICAGO IL 60606-7512||True|2015|2014.0|47373382.0|30309497.0|535532251.0|3872071.0|21533494.0|0.0|[41.8807615, -87.637379]
CUNNINGHAM EDUCATIONAL MEMORIAL FUND|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|11277.0|10274.0|155114.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHURCH OF THE ANNUNCIATION AND CITY OF LULING PUBLIC LIBRARY IRRV TR|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014.0|149853.0|117769.0|808918.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CITY CLUB OF CHICAGO|360 N MICHIGAN AVE STE 903 CHICAGO IL 60601-3803|Community Coalitions Community Improvement Capacity Building|True|2015|2015.0|1519167.0|1557487.0|259934.0|221341.0|27090.0|1482825.0|[41.8879925, -87.6250391465376]
CONSTRUCTION INDUSTRY CPAS CONSULTANTS ASSOCIATION|222 NORTH LASALLE STREET CHICAGO IL 60601-1003||True|2015|2015.0|376145.0|374115.0|217829.0|37785.0|0.0|375935.0|[37.8687886, -122.2592009]
CHRISTOPHER L & M SUSAN GUST FOUNDATION|2835 N SHEFFIELD AVE STE 216 CHICAGO IL 60657-5083|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|1607309.0|924963.0|10173952.0|0.0|999615.0|0.0|[41.9338121, -87.6535136364025]
CITIZENS ARCHIVE OF PAKISTAN NFP|1331 N SUTTON PL CHICAGO IL 60610-2007|Arts Cultural Organizations - Multipurpose Arts Culture and Humanities|True|2016|2015.0|12269.0|9027.0|4242.0|0.0|12269.0|0.0|[41.90700495, -87.6309405539309]
COOK COUNTY BAR ASSOCIATION|120 W MADISON ST STE 450 CHICAGO IL 60602-4420||True|2016|2015.0|339225.0|273928.0|418295.0|0.0|219616.0|119604.0|[41.8822802, -87.6317017]
CITIZENS UTILITY BOARD|309 W WASHINGTON ST STE 800 CHICAGO IL 60606-3223||True|2015|2015.0|1186177.0|1492828.0|203068.0|340048.0|1186177.0|0.0|[41.8830851, -87.6356904]
CLARENCE W & ROBERT A EFROYMSON TRUST UA FBO THE HEBREW UNION COLL|10 S DEARBORN CHICAGO IL 60603|Single Organization Support Educational Institutions and Related Activities|False|2013|2012.0|80697.0|20095.0|1914100.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CONSUELO INC|6149 S KENNETH AVE CHICAGO IL 60629-5209|Counseling Support Groups Mental Health Crisis Intervention|True|2015|2015.0|92824.0|74346.0|28202.0|1068.0|680.0|91007.0|[41.78065395, -87.7335570179061]
DANCEWORKS CHICAGO INC NFP|1016 N DEARBORN ST CHICAGO IL 60610-2804|Dance Arts Culture and Humanities|True|2016|2015.0|275408.0|298810.0|238935.0|8196.0|205707.0|48545.0|[41.9012087, -87.6303335]
CLASSICAL SYMPHONY ORCHESTRA|218 S WABASH AVE STE 260 CHICAGO IL 60604-2445||True|2015|2015.0|124766.0|137820.0|9136.0|39997.0|94105.0|30661.0|[41.87887535, -87.626608034918]
COUNCIL OF MEDICAL SPECIALTY SOCIETIES|35 E WACKER DRIVE CHICAGO IL 60601-2314|Graduate Professional Schools (Separate Entities) (B54C) Educational Institutions and Related Activities|True|2015|2015.0|1328441.0|1288184.0|419611.0|50454.0|20600.0|1292247.0|[41.8864669, -87.6267442398263]
COALITION FOR EQUITABLE COMMUNITY DEVELOPMENT NFP|1525 E 53RD ST STE 902 CHICAGO IL 60615-4572|Urban Community Economic Development Community Improvement Capacity Building|True|2015|2015.0|4094.0|4937.0|4990.0|0.0|4094.0|0.0|[41.79934455, -87.5881948349459]
CLARK CHARITABLE FOUNDATION P60292003|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2015|2014.0|387726.0|346368.0|5086489.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CONCERNED CHRISTIAN MEN|901 E 95TH ST CHICAGO IL 60619-7826|Public Society Benefit - Multipurpose and Other N.E.C.|True|2015|2015.0|238146.0|185896.0|83549.0|0.0|238146.0|0.0|[41.72130415, -87.6021390923055]
CIVIC BALLET OF CHICAGO|1016 N DEARBORN ST CHICAGO IL 60610|Ballet Arts Culture and Humanities|False|2011|2011.0|99867.0|88980.0|14940.0|0.0|45440.0|48250.0|[37.8687886, -122.2592009]
COMMUNITY ACTIVISM LAW ALLIANCE|405 W SUPERIOR ST 7TH FLOOR 506 CHICAGO IL 60654-8561|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2016|2016.0|366340.0|245582.0|224829.0|24055.0|365383.0|0.0|[41.8954488286338, -87.6388617560284]
CHILDRENS ONCOLOGY SERVICES INC|213 W INSTITUTE PL STE 306 CHICAGO IL 60610-3195|Health - General and Rehabilitative N.E.C.|True|2015|2015.0|2730942.0|1652548.0|4166214.0|145379.0|2715996.0|31625.0|[41.8971796, -87.6352978]
COMMERCIAL CLUB OF CHICAGO|21 S CLARK ST STE 4301 CHICAGO IL 60603-2022||True|2016|2016.0|2951964.0|2926977.0|3567306.0|441383.0|0.0|2848844.0|[41.8816454250557, -87.6307601436089]
CIRCLE FAMILY HEALTHCARE NETWORK INC|5002 W MADISON ST CHICAGO IL 60644-4127|Human Service Organizations - Multipurpose Human Services — Multipurpose and Other|True|2015|2014.0|5553837.0|4361988.0|3574650.0|2280924.0|5553837.0|0.0|[41.8803559705882, -87.7499362794118]
CLARENCE B NOWLAN TRUST|10 S DEARBORN CHICAGO IL 60603|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|False|2014|2013.0|7006.0|8282.0|105914.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CLIFTON DOWNS TR|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2014.0|9177.0|6441.0|133059.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CONCERNED VETERANS OF VIETNAMSERVING ALL VETERANS|11709 S LAFLIN ST CHICAGO IL 60643-5033|Military Veterans' Organizations Public Society Benefit — Multipurpose and Other|False|2013|2013.0|0.0||0.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
COGHILL FAMILY FOUNDATION|233 S WACKER DR STE 3960 CHICAGO IL 60606-6445|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|56042.0|28785.0|1118633.0|1.0|0.0|217.0|[41.8788763, -87.6360017895095]
CHILDRENS SURGICAL FOUNDATION INC|737 N MICHIGAN AVE STE 2050 CHICAGO IL 60611-7015|Single Organization Support Health — General and Rehabilitative|True|2015|2015.0|45488268.0|44062459.0|10405357.0|1566725.0|7589365.0|37445476.0|[41.8960614, -87.6238654]
COMMUNITY WORKSHOP SCHOLARSHIP AND AID FUND|10 S DEARBORN IL1-0117 CHICAGO IL 60603-2300||True|2016|2015.0|946.0|376.0|23788.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CULL FAMILY FOUNDATION|20 N WACKER DRIVE CHICAGO IL 60606-2806||True|2015|2014.0|61024.0|15628.0|90105.0|1.0|0.0|0.0|[37.8687886, -122.2592009]
CONSIDEROTHERS|PO BOX 87274 CHICAGO IL 60680-0274|Gift Distribution Human Services — Multipurpose and Other|True|2015|2015.0|72407.0|28270.0|496301.0|0.0|70763.0|0.0|[37.8687886, -122.2592009]
CHRISTIAN BROADCASTING NETWORK TR|10 S DEARBORN CHICAGO IL 60603-2300|Media Communications Organizations Arts Culture and Humanities|True|2016|2014.0|41966.0|30046.0|422294.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CLUSTER TUTORING PROGRAM|5460 W AUGUSTA BLVD CHICAGO IL 60651-2846|Vocational Training Employment Job-Related|True|2016|2015.0|103784.0|110264.0|116235.0|2879.0|103734.0|0.0|[41.8986056699836, -87.762523990517]
COOK COUNTY BAR ASSOCIATION BENCH & BAR SPOUSES|4325 S OAKENWALD AVE CHICAGO IL 60653-3705|Fund Raising and/or Fund Distribution Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2015.0|54841.0|65309.0|9037.0|0.0|7600.0|44241.0|[41.81633595, -87.5967229316363]
CORBETT M W RYAN FOUNDATION|150 N MICHIGAN AVE STE 2100 CHICAGO IL 60601-7559|Private Grantmaking Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2014.0|248.0|23392.0|226941.0|0.0|0.0|248.0|[41.88480615, -87.6249526161398]
COALITION OF WOMENS INITIATIVES IN LAW FIRMS|332 S MICHIGAN AVE STE 1032 # C284 CHICAGO IL 60604-4366|Boards of Trade Community Improvement Capacity Building|True|2015|2015.0|126204.0|125502.0|77858.0|7844.0|0.0|0.0|[41.8773453, -87.6248852520108]
COOL CLASSICS INC|3712 N BROADWAY STE 558 CHICAGO IL 60613-4235|Youth Development Programs Other Youth Development|True|2015|2015.0|37054.0|44707.0|13164.0|7533.0|19996.0|17000.0|[41.9494587942033, -87.6486690182592]
CHRISTINE & KATHARINA PAULY CHARITABLE TRUST -C|135 S LASALLE ST IL4-135-14-19 CHICAGO IL 60603-0000|Youth Centers Clubs Multipurpose Youth Development|True|2015|2014.0|25933.0|40275.0|666451.0|0.0|0.0|0.0|[37.8687886, -122.2592009]
CHILDRENS PLACE ASSOCIATION GROUP RETURN|700 N SACRAMENTO BVLD NO 300 CHICAGO IL 60612-0000||True|2015|2015.0|5422126.0|2148677.0|8830424.0|2054851.0|3763123.0|1375866.0|[37.8687886, -122.2592009]
CONOR HENDRICKS AND JILL ANNE HENDRICKS MEMORIAL SCHOLARSHIP FUN|440 SOUTH LASALLE STREET CHICAGO IL 60605-1028|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2016|2015.0|11075.0|11119.0|12179.0|1.0|11075.0|0.0|[37.8687886, -122.2592009]
DALEY CHAPTER CCCTU SCHOLARSHIP TRUST|7500 SOUTH PULASKI CHICAGO IL 60652-1369|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|False|2007||||||||[37.8687886, -122.2592009]
COMMUNITY MENTAL HEALTH FDN INC|8704 S CONSTANCE AVE CHICAGO IL 60617|Nonmonetary Support N.E.C. Philanthropy Voluntarism and Grantmaking Foundations|False|2012|2012.0|2122800.0|602557.0|6303167.0|2397362.0|0.0|2122800.0|[37.8687886, -122.2592009]
CHOMICZ FAMILY FOUNDATION|300 N LASALLE STREET NO 4000 CHICAGO IL 60654-0000||True|2015|2014.0|7028.0|9050.0|51741.0|1.0|6000.0|0.0|[37.8687886, -122.2592009]
COOK COUNTY JUSTICE FOR CHILDREN|180 N LA SALLE ST STE 3400 CHICAGO IL 60601-2807|Public Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2016|2016.0|109635.0|138370.0|94984.0|1334.0|109600.0|0.0|[37.8687886, -122.2592009]
COLLEGIATE OFFICIATING CONSORTIUM|401 N MICHIGAN AVE STE 2200 CHICAGO IL 60611-4245|Nonmonetary Support N.E.C. Recreation Sports Leisure Athletics|True|2015|2015.0|2028359.0|2082398.0|461109.0|327589.0|0.0|2026359.0|[41.8893365, -87.6235748730132]
COMMERICAL REAL ESTATE EDUCATION FOUNDATION INC|225 W WACKER DR STE 1200 CHICAGO IL 60606-1276|Adult Continuing Education Educational Institutions and Related Activities|True|2015|2015.0|250.0|389.0|13987.0|0.0|250.0|0.0|[37.8687886, -122.2592009]
COURTSIDE MINISTRIES|1 N LASALLE ST CHICAGO IL 60602-3902|Protestant Religion-Related Spiritual Development|True|2015|2015.0|85948.0|76805.0|21632.0|0.0|85948.0|0.0|[37.8687886, -122.2592009]
DIMATTEO FAMILY FOUNDATION|C/O PAUL BLAKEY 1 S WACKER STE 800 CHICAGO IL 60606-0000|Private Independent Foundations Philanthropy Voluntarism and Grantmaking Foundations|True|2015|2013.0|56559.0|29356.0|493760.0|0.0|46817.0|0.0|[37.8687886, -122.2592009]
DEPAUL LAW BLACK ALUMNI FOUNDATION INC|2218 W JACKSON BLVD CHICAGO IL 60612-2911|Scholarships Student Financial Aid Services Awards Educational Institutions and Related Activities|True|2015|2015.0|-14907.0|3292.0|246735.0|0.0|0.0|0.0|[41.87779855, -87.6822554557671]
