,iyear,imonth,iday,city,latitude,longitude,attacktype1_txt,targtype1_txt,nkill,summary
310,1970,7,3,New York City,40.78306,-73.971249,Bombing/Explosion,Private Citizens & Property,0.0,"7/3/1970: Unknown perpetrators placed a bomb outside of the apartment of New York State Supreme Court Justice Jawn A. Sandifer in Manhattan, New York, United States.  The bomb was discovered inside a shopping bag at the door of the apartment by a maintenance employee and subsequently dismantled by the bomb squad.  Justice Sandifer and his family were vacationing in New Jersey at the time of the incident."
311,1970,7,3,Seattle,47.603559999999995,-122.329439,Bombing/Explosion,Business,0.0,"7/3/1970: Unknown perpetrators bombed the University Federal Savings and Loan Building in Seattle, Washington, United States.  There were no casualties but the building sustained $3,000 in damages."
312,1970,7,4,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
313,1970,7,4,New York City,40.609334000000004,-74.028722,Facility/Infrastructure Attack,Military,0.0,"7/4/1970: Gerard Malloy tossed a Molotov cocktail at an Army truck stationed at Fort Hamilton in New York, United States.  There were no casualties but the vehicle was badly damaged."
314,1970,7,4,Longview,32.500640000000004,-94.741075,Bombing/Explosion,Educational Institution,0.0,"7/4/1970: Fred Loyd Hayes and Kenneth Ray McMaster placed twenty seven nitroglycerine explosives underneath buses stationed at the Longview school district maintenance yard in Longview, Texas, United States.  Attached to a common detonator, the bombs exploded simultaneously, damaging a total of thirty three buses at a cost of around $100,000.  There were no casualties.  Hayes and McMaster carried out the bombing to prevent the busing of African Americans to recently desegregated schools."
315,1970,7,4,Akron,41.084195,-81.514059,Bombing/Explosion,Private Citizens & Property,0.0,"7/4/1970: Unknown perpetrators threw a pipe bomb through the garage window of Ben Maidenburg's house in Akron, Ohio, United States.  Maidenburg was the publisher of the Akron Beacon Journal.  There were no casualties but the blast caused $10,000 in damages."
316,1970,7,4,Long Beach,40.5894,-73.666354,Bombing/Explosion,Private Citizens & Property,0.0,"7/4/1970: Unknown perpetrators bombed the Long Beach Democratic Committee headquarters in Long Beach, New York, United States.  There were no casualties and it is unknown if the headquarters sustained any damages."
317,1970,7,4,San Francisco,37.777125,-122.41964399999999,Assassination,Private Citizens & Property,0.0,"7/4/1970: Two youths were hired by Frank Thurber, a member of a union affiliated with the striking Typographical Union, shot and killed Allan W. Daly at his home in San Francisco, California, United States.  Daly was a non-striking member of the San Rafael Independent Journal."
318,1970,7,5,New York City,40.728224,-73.794852,Bombing/Explosion,Police,0.0,"7/5/1970: Unknown perpetrators placed a total of eleven firebombs underneath five police radio cars in the parking lot of a police station in Queens, New York United States.  The firebombs, which failed to explode due to faulty fuses, were discovered by a patrolman on security duty and were removed."
319,1970,7,7,New York City,40.712784,-74.005941,Bombing/Explosion,Private Citizens & Property,0.0,
320,1970,7,7,New York City,40.712784,-74.005941,Bombing/Explosion,Government (Diplomatic),0.0,
321,1970,7,7,New York City,40.712784,-74.005941,Bombing/Explosion,Business,0.0,
322,1970,7,7,New York City,40.712784,-74.005941,Bombing/Explosion,Government (Diplomatic),0.0,
323,1970,7,8,Oneonta,33.948315,-86.472939,Bombing/Explosion,Business,0.0,"7/8/1970: Gaylen Alexander and Billy Joel Oglesby detonated an explosive device in a dynamite warehouse owned by the Atlas Powder Company in Oneonta, Alabama, United States.  The blast ignited two-thousand cases of dynamite stored at the warehouse destroying the building.  There were no casualties but windows were shattered at buildings within an eight mile radius of the warehouse."
324,1970,7,8,Petaluma,38.232471000000004,-122.644448,Facility/Infrastructure Attack,Journalists & Media,0.0,"7/8/1970: Unknown perpetrators threw a Molotov Cocktail into a home that housed two printers for the strike-bound San Rafael Independent Journal in Petaluma, California, United States.  Six people escaped from the house without injury but the interior of the house was damaged."
325,1970,7,9,Des Plaines,42.039274,-87.859977,Facility/Infrastructure Attack,Government (General),0.0,"7/9/1970: Unknown perpetrators set a fire in the Selective Service office in Des Plaines, Illinois, United States.  The fire, however, extinguished itself and only a desk and table were destroyed."
326,1970,7,11,New Bedford,41.637675,-70.930869,Armed Assault,Private Citizens & Property,1.0,"7/11/1970: Unknown White perpetrators fired shotgun blasts indiscriminately into a crowd of African American youths in New Bedford, Massachusetts, United States.  Lester Lima was killed and Kim Holland, Randall Robinson, and Gordon Ribiro were wounded.  This attack sparked widespread rioting by the African American community of New Bedford."
327,1970,7,12,Palo Alto,37.441883000000004,-122.160794,Bombing/Explosion,Business,0.0,
328,1970,7,14,Chicago,41.88415,-87.632409,Facility/Infrastructure Attack,NGO,0.0,"7/14/1970: Unknown perpetrators threw two Molotov cocktails and bricks into the Tri-City Human Relations Council building in Chicago, Illinois, United States.  There were no casualties and the building sustained only minor damages.  The council was involved in an anti-discrimination lawsuit against various housing developers and real estate brokers in Chicago."
329,1970,7,14,New York City,40.78306,-73.971249,Facility/Infrastructure Attack,Military,0.0,"7/14/1970: Unknown perpetrators firebombed a Marine Corp Recruiting Booth in New York City, United States. There were no casualties and it is unknown if the recruiting booth sustained any damages."
330,1970,7,16,Chicago,41.88415,-87.632409,Facility/Infrastructure Attack,NGO,0.0,"7/16/1970: The offices of the Southeast Community Organization of Chicago, Illinois, United States were firebombed by unknown perpetrators.  There were no casualties and it is unknown if the building sustained any damages.  This incident took place two days after the Tri-City Human Relations Council building in Chicago was firebombed."
331,1970,7,16,New York City,40.678178,-73.944158,Facility/Infrastructure Attack,Military,0.0,"7/16/1970: Unknown perpetrators firebombed a Marine Corps Recruiting Office in Brooklyn, New York, United States.  There were no casualties and it is unknown if the recruiting office sustained any damages."
332,1970,7,16,St. Paul,44.943829,-93.093326,Facility/Infrastructure Attack,Government (General),0.0,"7/16/1970: Unknown perpetrators firebombed the Dakota County Selective Service Office in St. Paul, Minnesota, United States.  There were no casualties and it is unknown if the Selective Service office sustained any damages."
333,1970,7,17,Chicago,41.903965,-87.638367,Armed Assault,Police,2.0,"7/17/1970: Chicago police officers Tony Rizzato and James Severin were killed by snipers while patrolling an open area at the Mother Cabrini Homes project in Chicago, Illinois, United States.  Two African Americans, Johnnie Veal and George Knights, were convicted of the murders."
334,1970,7,18,New York City,40.78306,-73.971249,Bombing/Explosion,Business,0.0,"7/18/1970: Unknown perpetrators bombed the Broadway Savings Bank in Manhattan, New York, United States.  There were no casualties but windows and glass doors were shattered."
335,1970,7,20,New York City,40.65,-73.944158,Facility/Infrastructure Attack,NGO,0.0,"7/20/1970: Suspected Black nationalists firebombed the Crown Heights Jewish Community Council in Brooklyn, New York, United States.  There were no casualties, however, the building was heavily damaged."
336,1970,7,21,San Diego,32.715695000000004,-117.16171899999999,Bombing/Explosion,Business,0.0,
337,1970,7,21,New York City,40.728224,-73.794852,Bombing/Explosion,Police,0.0,"7/21/1970: Two cars being prepared for delivery to the New York Police Department were bombed in Queens, New York, United States.  There were no casualties, but both cars sustained damages.  A crudely made Vietcong flag was discovered at the scene."
338,1970,7,21,Milwaukee,43.04181,-87.90684399999999,Bombing/Explosion,Business,0.0,"7/21/1970: Suspected revolutionary leftists  bombed a truck at the South Side Reserve Headquarters in Milwaukee, Wisconsin, United States.  There were no casualties but the blast caused minor damage.  There were many other bombings in the Milwaukee area during this time period."
339,1970,7,22,Milwaukee,43.013903000000006,-87.89619499999999,Bombing/Explosion,Utilities,0.0,"7/22/1970: Suspected revolutionary leftists bombed a fuel line at the Wisconsin Petroleum Terminal Corporation in Jones Island, Wisconsin, United States.  There were no casualties but twelve thousand gallons of fuel oil leaked out of the pipe and around eighteen windows on the premises were shattered.  There were many other bombings in the Milwaukee, Wisconsin area during this time period."
340,1970,7,22,Camden,39.945254999999996,-75.119129,Facility/Infrastructure Attack,Military,0.0,"7/22/1970: Unknown perpetrators firebombed an Army Recruiting Trailer in Camden, New Jersey, United States.  There were no casualties and it is unknown if the trailer was damaged."
341,1970,7,23,Los Angeles,34.053490000000004,-118.245319,Bombing/Explosion,Government (General),0.0,"7/23/1970: Unknown perpetrators, located on the Grove-Shafter Freeway, threw a bomb at the California Highway Patrol office in Oakland, California, United States.  The bomb landed fifty feet away from the building and created a small hole in the ground."
342,1970,7,24,New York City,40.678178,-73.944158,Facility/Infrastructure Attack,NGO,0.0,"7/24/1970: Members of the Jewish Defense League failed in their attempts to firebomb a Black Community Center in Brooklyn, New York, United States.  This incident occurred four days after the Crown Heights Jewish Community Council in Brooklyn was firebombed by suspected African American militants."
343,1970,7,26,St. Louis,38.62774,-90.19951400000001,Assassination,Business,1.0,
